Key;Year;HS92-4;HS92-4 Short Label;HS92-2;HS92-2 Short Label;HS92 Section;WB-CapitalType;BEC4-3;BEC4-3 Label;NACE-4;NACE-4 Labels;Nace-2 Label;Chemical Vertical;PCI;RCA;Export (Real Value USD);Import  (Real Value USD);Norm PCI;Norm RCA;Share Export;Share Export Sector;Global Export HS92 Sector;Ro Export HS92 Sector;Ro Import HS92 Sector;Weight Export per Sector;Weight Import per Sector; PCI Export per Sector; PCI Import per Sector;Norm PCI per Sector;RCA Export per Sector;RCA Export;Norm RCA Export per Sector
1968 Chemicals;1968;3102 HS92;Nitrogenous fertilizers;31 HS92;Fertilisers;Chemicals;Raw materials: Industrial;210;Primary, Mainly for industry;20.15;Manufacture of fertilisers and nitrogen compounds;Manufacture of chemicals and chemical products;Agriculture and Fertilizers;-1.488558435;1.09549475;21,370,212;1,078,881;17.55350713;11.00212764;0.00177091%;0.01954611%;109332329728;184847063;395277299;0.115610233;0.0027294;-0.172092587;-0.004062913;2.029365047;0.126650403;0.007685495;1.271958538
1968 Chemicals;1968;3103 HS92;Phosphatic fertilizers;31 HS92;Fertilisers;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;20.15;Manufacture of fertilisers and nitrogen compounds;Manufacture of chemicals and chemical products;Agriculture and Fertilizers;-0.657376889;0.120643064;320,368;0;35.30359288;1.211626426;0.00002655%;0.00029302%;109332329728;184847063;395277299;0.001733152;0.0000000;-0.001139334;;0.061186482;0.000209093;1.26883E-05;0.002099932
1968 Chemicals;1968;3104 HS92;Potassic fertilizers;31 HS92;Fertilisers;Chemicals;Raw materials: Industrial;210;Primary, Mainly for industry;20.15;Manufacture of fertilisers and nitrogen compounds;Manufacture of chemicals and chemical products;Agriculture and Fertilizers;-0.408626465;;0;70,245;40.61571919;;0.00000000%;0.00000000%;109332329728;184847063;395277299;;0.0001777;;-7.26173E-05;;;;
1968 Chemicals;1968;3105 HS92;Mixed fertilizers;31 HS92;Fertilisers;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;20.15;Manufacture of fertilisers and nitrogen compounds;Manufacture of chemicals and chemical products;Agriculture and Fertilizers;0.011208817;0.35449836;2,156,446;0;49.58140459;3.560250932;0.00017870%;0.00197238%;109332329728;184847063;395277299;0.011666109;0.0000000;0.000130763;;0.578422074;0.004135617;0.000250961;0.041534276
1968 Chemicals;1968;3201 HS92;Vegetable tanning extracts;32 HS92;Dyes, paints, inks, etc.;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;20.11;Manufacture of industrial gases;Manufacture of chemicals and chemical products;Bio-Organic Intermediates;-1.724876799;;0;4,125,788;12.50687052;;0.00000000%;0.00000000%;109332329728;184847063;395277299;;0.0104377;;-0.018003756;;;;
1968 Chemicals;1968;3202 HS92;Synthetic tanning substances;32 HS92;Dyes, paints, inks, etc.;Chemicals;Intermediate goods;220;Processed, Mainly for industry;20.11;Manufacture of industrial gases;Manufacture of chemicals and chemical products;Dyes and Pigments;0.122255915;;0;435,743;51.9528426;;0.00000000%;0.00000000%;109332329728;184847063;395277299;;0.0011024;;0.000134772;;;;
1968 Chemicals;1968;3204 HS92;Synthetic organic coloring matter;32 HS92;Dyes, paints, inks, etc.;Chemicals;Intermediate goods;220;Processed, Mainly for industry;20.11;Manufacture of industrial gases;Manufacture of chemicals and chemical products;Dyes and Pigments;0.854706617;0.16248806;1,373,713;27,835,003;67.59450697;1.631878542;0.00011384%;0.00125646%;109332329728;184847063;395277299;0.007431619;0.0704189;0.006351854;0.060187522;0.502336642;0.001207549;7.32774E-05;0.0121275
1968 Chemicals;1968;3206 HS92;Other coloring matter;32 HS92;Dyes, paints, inks, etc.;Chemicals;Intermediate goods;220;Processed, Mainly for industry;20.11;Manufacture of industrial gases;Manufacture of chemicals and chemical products;Dyes and Pigments;0.331647305;;0;8,959,580;56.42444709;;0.00000000%;0.00000000%;109332329728;184847063;395277299;;0.0226666;;0.007517306;;;;
1968 Chemicals;1968;3207 HS92;Prepared pigments;32 HS92;Dyes, paints, inks, etc.;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;20.30;Manufacture of paints, varnishes and similar coatings, printing ink and mastics;Manufacture of chemicals and chemical products;Dyes and Pigments;0.025419491;0.003252001;9,575;7,147,941;49.88487702;0.032660065;0.00000079%;0.00000876%;109332329728;184847063;395277299;5.17996E-05;0.0180834;1.31672E-06;0.00045967;0.002584016;1.68452E-07;1.02221E-08;1.69178E-06
1968 Chemicals;1968;3208 HS92;Paints and varnishes, nonaqueous;32 HS92;Dyes, paints, inks, etc.;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;20.30;Manufacture of paints, varnishes and similar coatings, printing ink and mastics;Manufacture of chemicals and chemical products;Coatings and Adhesives;0.025419491;0.003252001;9,575;7,147,941;49.88487702;0.032660065;0.00000079%;0.00000876%;109332329728;184847063;395277299;5.17996E-05;0.0180834;1.31672E-06;0.00045967;0.002584016;1.68452E-07;1.02221E-08;1.69178E-06
1968 Chemicals;1968;3215 HS92;Ink;32 HS92;Dyes, paints, inks, etc.;Chemicals;Intermediate goods;220;Processed, Mainly for industry;20.30;Manufacture of paints, varnishes and similar coatings, printing ink and mastics;Manufacture of chemicals and chemical products;Coatings and Adhesives;0.625854696;;0;188,271;62.70731807;;0.00000000%;0.00000000%;109332329728;184847063;395277299;;0.0004763;;0.000298095;;;;
1968 Chemicals;1968;3301 HS92;Essential oils;33 HS92;Essential oils;Chemicals;Intermediate goods;220;Processed, Mainly for industry;20.51;Manufacture of explosives;Manufacture of chemicals and chemical products;Bio-Organic Intermediates;-1.254230549;0.03044801;94,098;1,437,253;22.5576366;0.305791417;0.00000780%;0.00008607%;109332329728;184847063;395277299;0.000509059;0.0036361;-0.000638477;-0.004560461;0.01148316;1.54998E-05;9.40572E-07;0.000155666
1968 Chemicals;1968;3302 HS92;Mixtures of odoriferous subtances;33 HS92;Essential oils;Chemicals;Intermediate goods;220;Processed, Mainly for industry;20.51;Manufacture of explosives;Manufacture of chemicals and chemical products;Cosmetics and Personal Care;-0.181159116;0.05513855;39,724;322,115;45.47334021;0.553760175;0.00000329%;0.00003633%;109332329728;184847063;395277299;0.000214902;0.0008149;-3.89315E-05;-0.000147628;0.009772311;1.18494E-05;7.19053E-07;0.000119004
1968 Chemicals;1968;3303 HS92;Perfumes;33 HS92;Essential oils;Chemicals;Intermediate goods;220;Processed, Mainly for industry;20.41;Manufacture of soap and detergents, cleaning and polishing preparations;Manufacture of chemicals and chemical products;Cosmetics and Personal Care;-0.222169772;0.016742676;76,066;1,427,203;44.59754759;0.168147824;0.00000630%;0.00006957%;109332329728;184847063;395277299;0.000411508;0.0036106;-9.14246E-05;-0.000802174;0.018352237;6.88974E-06;4.18088E-07;6.91941E-05
1968 Chemicals;1968;3401 HS92;Soap;34 HS92;Soaps, waxes, and paints;Chemicals;Consumer goods;630;Non-durable consumer goods;20.41;Manufacture of soap and detergents, cleaning and polishing preparations;Manufacture of chemicals and chemical products;Cosmetics and Personal Care;-0.722708;0.41195327;397,782;71,124;33.90843098;4.137274467;0.00003296%;0.00036383%;109332329728;184847063;395277299;0.002151952;0.0001799;-0.001555233;-0.00013004;0.072969315;0.000886504;5.37955E-05;0.008903216
1968 Chemicals;1968;3402 HS92;Cleaning products;34 HS92;Soaps, waxes, and paints;Chemicals;Intermediate goods;220;Processed, Mainly for industry;20.41;Manufacture of soap and detergents, cleaning and polishing preparations;Manufacture of chemicals and chemical products;Cosmetics and Personal Care;0.285237192;0.00227406;9,725;4,926,362;55.43334774;0.022838538;0.00000081%;0.00000889%;109332329728;184847063;395277299;5.26111E-05;0.0124631;1.50066E-05;0.003554926;0.002916407;1.19641E-07;7.26013E-09;1.20156E-06
1968 Chemicals;1968;3405 HS92;Polishes and creams;34 HS92;Soaps, waxes, and paints;Chemicals;Consumer goods;630;Non-durable consumer goods;20.41;Manufacture of soap and detergents, cleaning and polishing preparations;Manufacture of chemicals and chemical products;Cosmetics and Personal Care;-0.280883373;;0;538,596;43.34370424;;0.00000000%;0.00000000%;109332329728;184847063;395277299;;0.0013626;;-0.000382725;;;;
1968 Chemicals;1968;3501 HS92;Casein;35 HS92;"Albuminoidals; modified starches; glues; enzymes";Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;10.51;Operation of dairies and cheese making;Manufacture of food products;Bio-Organic Intermediates;-0.874531914;0.023694942;51,978;2,653,780;30.66619407;0.2379699;0.00000431%;0.00004754%;109332329728;184847063;395277299;0.000281195;0.0067137;-0.000245914;-0.00587136;0.008623169;6.66289E-06;4.04323E-07;6.69159E-05
1968 Chemicals;1968;3602 HS92;Prepared explosives, except gunpowder;36 HS92;Explosives;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;20.51;Manufacture of explosives;Manufacture of chemicals and chemical products;Explosives and Pyrotechnics;-0.204021064;;0;189,086;44.9851177;;0.00000000%;0.00000000%;109332329728;184847063;395277299;;0.0004784;;-9.75961E-05;;;;
1968 Chemicals;1968;3603 HS92;Detonators;36 HS92;Explosives;Chemicals;Intermediate goods;220;Processed, Mainly for industry;20.51;Manufacture of explosives;Manufacture of chemicals and chemical products;Explosives and Pyrotechnics;0.017502818;;0;115,369;49.71581453;;0.00000000%;0.00000000%;109332329728;184847063;395277299;;0.0002919;;5.10852E-06;;;;
1968 Chemicals;1968;3604 HS92;Fireworks;36 HS92;Explosives;Chemicals;Intermediate goods;220;Processed, Mainly for industry;20.51;Manufacture of explosives;Manufacture of chemicals and chemical products;Explosives and Pyrotechnics;0.385414637;0.16339685;34,324;0;57.57266165;1.641005582;0.00000284%;0.00003139%;109332329728;184847063;395277299;0.000185689;0.0000000;7.15671E-05;;0.010690589;3.03409E-05;1.84117E-06;0.000304716
1968 Chemicals;1968;3605 HS92;Matches;36 HS92;Explosives;Chemicals;Intermediate goods;322;Processed, Industrial supplies, n.e.s.;20.51;Manufacture of explosives;Manufacture of chemicals and chemical products;Explosives and Pyrotechnics;0.439649389;0.29644138;2,174,218;13,381,089;58.73085808;2.977180767;0.00018017%;0.00198863%;109332329728;184847063;395277299;0.011762253;0.0338524;0.005171268;0.014883191;0.690807237;0.003486819;0.00021159;0.035018355
1968 Chemicals;1968;3702 HS92;Photographic film in rolls;37 HS92;Photographic or cinematographic goods;Chemicals;Intermediate goods;322;Processed, Industrial supplies, n.e.s.;20.51;Manufacture of explosives;Manufacture of chemicals and chemical products;Media Products;1.048165147;0.005762717;48,399;4,820,872;71.72586132;0.057875355;0.00000401%;0.00004427%;109332329728;184847063;395277299;0.000261833;0.0121962;0.000274444;0.012783608;0.018780174;1.50887E-06;9.15622E-08;1.51537E-05
1968 Chemicals;1968;3706 HS92;Motion-picture film;37 HS92;Photographic or cinematographic goods;Chemicals;Intermediate goods;220;Processed, Mainly for industry;59.11;Motion picture, video and television programme production activities;Motion picture, video and television programme production, sound recording and music publishing activities;Media Products;-0.794746649;0.23980062;327,350;766,980;32.37002797;2.408333795;0.00002713%;0.00029941%;109332329728;184847063;395277299;0.001770923;0.0019404;-0.001407435;-0.001542094;0.057324842;0.000424669;2.57701E-05;0.004264975
1968 Chemicals;1968;3707 HS92;Chemical preparations for photographic uses;37 HS92;Photographic or cinematographic goods;Chemicals;Intermediate goods;220;Processed, Mainly for industry;20.11;Manufacture of industrial gases;Manufacture of chemicals and chemical products;Media Products;0.816246822;;0;297,047;66.77318861;;0.00000000%;0.00000000%;109332329728;184847063;395277299;;0.0007515;;0.000613401;;;;
1968 Chemicals;1968;3803 HS92;Tall oil;38 HS92;Miscellaneous chemical products;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;20.11;Manufacture of industrial gases;Manufacture of chemicals and chemical products;Bio-Organic Intermediates;-0.244174622;0.85718894;1,633,944;8,952,316;44.12762862;8.60880632;0.00013540%;0.00149447%;109332329728;184847063;395277299;0.008839437;0.0226482;-0.002158366;-0.005530114;0.390063401;0.007577068;0.000459797;0.076097003
1968 Chemicals;1968;3806 HS92;Rosin and resin acids;38 HS92;Miscellaneous chemical products;Chemicals;Raw materials: Industrial;210;Primary, Mainly for industry;20.11;Manufacture of industrial gases;Manufacture of chemicals and chemical products;Bio-Organic Intermediates;0.153427056;0.003818264;3,552;648,315;52.61850996;0.038347083;0.00000029%;0.00000325%;109332329728;184847063;395277299;1.92159E-05;0.0016402;2.94824E-06;0.000251644;0.001011111;7.33713E-08;4.45237E-09;7.36873E-07
1968 Chemicals;1968;3808 HS92;Insecticides, rodenticides, fungicides, etc.;38 HS92;Miscellaneous chemical products;Chemicals;Consumer goods;630;Non-durable consumer goods;20.20;Manufacture of pesticides and other agrochemical products;Manufacture of chemicals and chemical products;Agriculture and Fertilizers;0.319806047;0.061993062;400,615;15,621,078;56.17157412;0.622600502;0.00003320%;0.00036642%;109332329728;184847063;395277299;0.002167278;0.0395193;0.000693109;0.012638508;0.121739425;0.000134356;8.1531E-06;0.001349348
1968 Chemicals;1968;3811 HS92;Anti-knock;38 HS92;Miscellaneous chemical products;Chemicals;Intermediate goods;220;Processed, Mainly for industry;20.51;Manufacture of explosives;Manufacture of chemicals and chemical products;Automotive;0.492762064;0.05235311;98,359;2,697,711;59.86509228;0.525785814;0.00000815%;0.00008996%;109332329728;184847063;395277299;0.00053211;0.0068249;0.000262204;0.003363031;0.031854824;2.78576E-05;1.69048E-06;0.000279776
1968 Chemicals;1968;3823 HS92;Industrial monocarboxylic fatty acids;38 HS92;Miscellaneous chemical products;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;20.51;Manufacture of explosives;Manufacture of chemicals and chemical products;Bio-Organic Intermediates;-0.119148857;0.40626403;3,474,927;19,374,786;46.7975845;4.080137046;0.00028796%;0.00317832%;109332329728;184847063;395277299;0.01879893;0.0490157;-0.002239871;-0.005840162;0.879744516;0.007637329;0.000463454;0.076702211
1968 Chemicals;1968;3824 HS92;Chemical preparations, n.e.s. (not elsewhere specified);38 HS92;Miscellaneous chemical products;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;0.00;0.00;0.00;Coatings and Adhesives;0.492762064;0.05235311;98,359;2,697,711;59.86509228;0.525785814;0.00000815%;0.00008996%;109332329728;184847063;395277299;0.00053211;0.0068249;0.000262204;0.003363031;0.031854824;2.78576E-05;1.69048E-06;0.000279776
1968 Chemicals;1968;3901 HS92;Polymers of ethylene;39 HS92;Plastics;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;20.16;Manufacture of plastics in primary forms;Manufacture of chemicals and chemical products;Commodity Thermoplastics;0.867943503;1.0305471;3,321,144;3,766,675;67.87718392;10.34985401;0.00027522%;0.00303766%;109332329728;184847063;395277299;0.017966983;0.0095292;0.015594326;0.008270804;1.219548195;0.018515822;0.001123591;0.185955649
1968 Chemicals;1968;3902 HS92;Polymers of propylene;39 HS92;Plastics;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;20.16;Manufacture of plastics in primary forms;Manufacture of chemicals and chemical products;Commodity Thermoplastics;0.867943503;1.0305471;1,660,572;1,883,338;67.87718392;10.34985401;0.00013761%;0.00151883%;109332329728;184847063;395277299;0.008983491;0.0047646;0.007797163;0.004135403;0.609774098;0.009257911;0.000561796;0.092977824
1968 Chemicals;1968;3903 HS92;Polymers of styrene;39 HS92;Plastics;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;20.16;Manufacture of plastics in primary forms;Manufacture of chemicals and chemical products;Commodity Thermoplastics;0.867943503;1.0305471;1,660,572;1,883,338;67.87718392;10.34985401;0.00013761%;0.00151883%;109332329728;184847063;395277299;0.008983491;0.0047646;0.007797163;0.004135403;0.609774098;0.009257911;0.000561796;0.092977824
1968 Chemicals;1968;3904 HS92;Polymers of vinyl chloride;39 HS92;Plastics;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;20.16;Manufacture of plastics in primary forms;Manufacture of chemicals and chemical products;Commodity Thermoplastics;0.867943503;1.0305471;3,321,144;3,766,675;67.87718392;10.34985401;0.00027522%;0.00303766%;109332329728;184847063;395277299;0.017966983;0.0095292;0.015594326;0.008270804;1.219548195;0.018515822;0.001123591;0.185955649
1968 Chemicals;1968;3905 HS92;Polymers of vinyl acetate;39 HS92;Plastics;Chemicals;Raw materials: Industrial;210;Primary, Mainly for industry;20.16;Manufacture of plastics in primary forms;Manufacture of chemicals and chemical products;Commodity Thermoplastics;0.867943503;1.0305471;1,660,572;1,883,338;67.87718392;10.34985401;0.00013761%;0.00151883%;109332329728;184847063;395277299;0.008983491;0.0047646;0.007797163;0.004135403;0.609774098;0.009257911;0.000561796;0.092977824
1968 Chemicals;1968;3906 HS92;Acrylic polymers;39 HS92;Plastics;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;20.16;Manufacture of plastics in primary forms;Manufacture of chemicals and chemical products;Coatings and Adhesives;0.867943503;1.0305471;1,660,572;1,883,338;67.87718392;10.34985401;0.00013761%;0.00151883%;109332329728;184847063;395277299;0.008983491;0.0047646;0.007797163;0.004135403;0.609774098;0.009257911;0.000561796;0.092977824
1968 Chemicals;1968;3907 HS92;Polyacetals;39 HS92;Plastics;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;20.16;Manufacture of plastics in primary forms;Manufacture of chemicals and chemical products;Automotive;1.122280687;0.061322697;335,706;7,948,664;73.30861685;0.615867981;0.00002782%;0.00030705%;109332329728;184847063;395277299;0.001816128;0.0201091;0.002038206;0.022568035;0.133137861;0.00011137;6.75823E-06;0.001118495
1968 Chemicals;1968;3908 HS92;Polyamides;39 HS92;Plastics;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;20.16;Manufacture of plastics in primary forms;Manufacture of chemicals and chemical products;Automotive;1.122280687;0.061322697;83,927;1,987,166;73.30861685;0.615867981;0.00000695%;0.00007676%;109332329728;184847063;395277299;0.000454035;0.0050273;0.000509554;0.005642009;0.033284663;2.78426E-05;1.68957E-06;0.000279625
1968 Chemicals;1968;3909 HS92;Amino-resins;39 HS92;Plastics;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;20.16;Manufacture of plastics in primary forms;Manufacture of chemicals and chemical products;Coatings and Adhesives;1.122280687;0.061322697;167,853;3,974,332;73.30861685;0.615867981;0.00001391%;0.00015353%;109332329728;184847063;395277299;0.000908064;0.0100545;0.001019103;0.011284018;0.06656893;5.56849E-05;3.37912E-06;0.000559248
1968 Chemicals;1968;3910 HS92;Silicones in primary forms;39 HS92;Plastics;Chemicals;Raw materials: Industrial;210;Primary, Mainly for industry;20.16;Manufacture of plastics in primary forms;Manufacture of chemicals and chemical products;Plastics and Packaging Materials;1.122280687;0.061322697;83,927;1,987,166;73.30861685;0.615867981;0.00000695%;0.00007676%;109332329728;184847063;395277299;0.000454035;0.0050273;0.000509554;0.005642009;0.033284663;2.78426E-05;1.68957E-06;0.000279625
1968 Chemicals;1968;3912 HS92;Cellulose n.e.c.;39 HS92;Plastics;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;20.16;Manufacture of plastics in primary forms;Manufacture of chemicals and chemical products;Bio-Organic Intermediates;0.926017815;0.002454671;8,004;2,569,864;69.11737509;0.024652426;0.00000066%;0.00000732%;109332329728;184847063;395277299;4.33007E-05;0.0065014;4.00972E-05;0.006020431;0.002992828;1.06289E-07;6.4499E-09;1.06747E-06
1968 Chemicals;1968;3914 HS92;Ion-exchangers based on polymers;39 HS92;Plastics;Chemicals;Intermediate goods;220;Processed, Mainly for industry;20.16;Manufacture of plastics in primary forms;Manufacture of chemicals and chemical products;Plastics and Packaging Materials;1.122280687;0.545934898;1,744,499;3,870,504;73.30861685;5.48286099;0.00014456%;0.00159559%;109332329728;184847063;395277299;0.009437526;0.0097919;0.010591553;0.010989227;0.691851992;0.005152275;0.000312654;0.051744644
1968 Chemicals;1968;3916 HS92;Monofilament;39 HS92;Plastics;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;22.21;Manufacture of plastic plates, sheets, tubes and profiles;Manufacture of rubber and plastic products;Plastics and Packaging Materials;0.153427056;0.003818264;3,552;648,315;52.61850996;0.038347083;0.00000029%;0.00000325%;109332329728;184847063;395277299;1.92159E-05;0.0016402;2.94824E-06;0.000251644;0.001011111;7.33713E-08;4.45237E-09;7.36873E-07
1968 Chemicals;1968;3920 HS92;Other plates of plastics, noncellular and not reinforced;39 HS92;Plastics;Chemicals;Raw materials: Industrial;210;Primary, Mainly for industry;22.21;Manufacture of plastic plates, sheets, tubes and profiles;Manufacture of rubber and plastic products;Plastics and Packaging Materials;0.926017815;0.002454671;2,668;856,621;69.11737509;0.024652426;0.00000022%;0.00000244%;109332329728;184847063;395277299;1.44336E-05;0.0021671;1.33657E-05;0.00200681;0.000997609;3.54296E-08;2.14997E-09;3.55822E-07
1968 Chemicals;1968;3922 HS92;Baths, sinks etc.;39 HS92;Plastics;Chemicals;Intermediate goods;220;Processed, Mainly for industry;22.21;Manufacture of plastic plates, sheets, tubes and profiles;Manufacture of rubber and plastic products;Plastics and Packaging Materials;0.682431453;0.58618146;1,798,676;2,715,387;63.91552859;5.887059926;0.00014905%;0.00164515%;109332329728;184847063;395277299;0.009730617;0.0068696;0.006640479;0.004688014;0.621937538;0.005703907;0.000346129;0.057284726
1968 Chemicals;1968;3923 HS92;Packing lids;39 HS92;Plastics;Chemicals;Intermediate goods;220;Processed, Mainly for industry;22.21;Manufacture of plastic plates, sheets, tubes and profiles;Manufacture of rubber and plastic products;Plastics and Packaging Materials;0.682431453;0.58618146;1,798,676;2,715,387;63.91552859;5.887059926;0.00014905%;0.00164515%;109332329728;184847063;395277299;0.009730617;0.0068696;0.006640479;0.004688014;0.621937538;0.005703907;0.000346129;0.057284726
1968 Chemicals;1968;3926 HS92;Other articles of plastic;39 HS92;Plastics;Chemicals;Intermediate goods;322;Processed, Industrial supplies, n.e.s.;22.21;Manufacture of plastic plates, sheets, tubes and profiles;Manufacture of rubber and plastic products;Plastics and Packaging Materials;0.565649509;0.331554293;1,936,775;3,557,133;61.42162154;3.32982212;0.00016050%;0.00177146%;109332329728;184847063;395277299;0.010477716;0.0089991;0.005926715;0.005090327;0.643558297;0.003473932;0.000210808;0.03488893
1968 Chemicals;1968;4001 HS92;Natural rubber;40 HS92;Rubber;Chemicals;Intermediate goods;121;Processed, Mainly for industry;1.29;Growing of other perennial crops;Crop and animal production, hunting and related service activities;Rubber Industry;-2.635273235;0.003513744;55,850;60,650,913;0;0.035288768;0.00000463%;0.00005108%;109332329728;184847063;395277299;0.000302142;0.1534389;-0.000796226;-0.40435342;0;1.06165E-06;6.44238E-08;1.06622E-05
1968 Chemicals;1968;4002 HS92;Synthetic rubber;40 HS92;Rubber;Chemicals;Intermediate goods;121;Processed, Mainly for industry;20.16;Manufacture of plastics in primary forms;Manufacture of chemicals and chemical products;Rubber Industry;0.247060525;2.5182056;18,053,269;11,710,531;54.61807566;25.29050863;0.00149604%;0.01651229%;109332329728;184847063;395277299;0.097665977;0.0296261;0.024129408;0.007319444;5.33432772;0.24594301;0.014924499;2.470022234
1968 Chemicals;1968;4004 HS92;Scrap of rubber;40 HS92;Rubber;Chemicals;Intermediate goods;121;Processed, Mainly for industry;22.19;Manufacture of other rubber products;Manufacture of rubber and plastic products;Rubber Industry;0.247060525;1.7711223;398,096;8,628;54.61807566;17.78750068;0.00003299%;0.00036412%;109332329728;184847063;395277299;0.002153651;0.0000218;0.000532082;5.39277E-06;0.117628255;0.003814379;0.000231467;0.038308063
1968 Chemicals;1968;4008 HS92;Vulcanized rubber plates;40 HS92;Rubber;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;22.19;Manufacture of other rubber products;Manufacture of rubber and plastic products;Rubber Industry;0.41160514;0.001861257;6,290;7,984,437;58.13196626;0.01869273;0.00000052%;0.00000575%;109332329728;184847063;395277299;3.40281E-05;0.0201996;1.40062E-05;0.008314253;0.001978122;6.33351E-08;3.84335E-09;6.36079E-07
1968 Chemicals;1968;4010 HS92;Conveyor belts of vulcanized rubber;40 HS92;Rubber;Chemicals;Intermediate goods;220;Processed, Mainly for industry;22.19;Manufacture of other rubber products;Manufacture of rubber and plastic products;Automotive;1.053370155;0.14020084;155,050;12,236,154;71.83701554;1.408046489;0.00001285%;0.00014182%;109332329728;184847063;395277299;0.000838802;0.0309559;0.000883569;0.032607993;0.060256999;0.000117601;7.13633E-06;0.001181072
1968 Chemicals;1968;4011 HS92;New pneumatic tires of rubber;40 HS92;Rubber;Chemicals;Intermediate goods;530;Parts and accessories of transport equipment;22.11;"Manufacture of rubber tyres and tubes; retreading and rebuilding of rubber tyres";Manufacture of rubber and plastic products;Automotive;0.447424328;0.67337793;6,525,913;2,619,738;58.8968938;6.762779953;0.00054079%;0.00596888%;109332329728;184847063;395277299;0.035304391;0.0066276;0.015796043;0.002965347;2.079318972;0.023773198;0.001442623;0.238755828
1968 Chemicals;1968;4012 HS92;Used pneumatic tires of rubber;40 HS92;Rubber;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;22.11;"Manufacture of rubber tyres and tubes; retreading and rebuilding of rubber tyres";Manufacture of rubber and plastic products;Automotive;0.447424328;0.67337793;1,631,478;654,935;58.8968938;6.762779953;0.00013520%;0.00149222%;109332329728;184847063;395277299;0.008826096;0.0016569;0.00394901;0.000741337;0.519829663;0.005943299;0.000360656;0.059688948
1968 Chemicals;1968;4014 HS92;Rubber hygenic or pharmeceutical items;40 HS92;Rubber;Chemicals;Intermediate goods;220;Processed, Mainly for industry;22.19;Manufacture of other rubber products;Manufacture of rubber and plastic products;Rubber Industry;0.908619546;;0;44,112;68.74583079;;0.00000000%;0.00000000%;109332329728;184847063;395277299;;0.0001116;;0.0001014;;;;
1968 Chemicals;1968;4016 HS92;Other articles of vulcanized rubber;40 HS92;Rubber;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;22.19;Manufacture of other rubber products;Manufacture of rubber and plastic products;Rubber Industry;1.096253414;0.021883307;54,044;3,065,940;72.75279805;0.219775528;0.00000448%;0.00004943%;109332329728;184847063;395277299;0.000292371;0.0077564;0.000320513;0.008503011;0.02127084;6.39805E-06;3.88252E-07;6.42561E-05
1969 Chemicals;1969;2804 HS92;Silicon & rare gases;28 HS92;Inorganic chemicals;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;20.11;Manufacture of industrial gases;Manufacture of chemicals and chemical products;Inorganic Processing Inputs;-0.238619144;1.049747;2,284,617;4,610,552;44.24626723;10.5426799;0.00017521%;0.00192823%;118482707281;211059024;409363495;0.010824541;0.0112627;-0.002582943;-0.002687504;0.478945521;0.011363029;0.000782479;0.114119668
1969 Chemicals;1969;2811 HS92;Other inorganic acids;28 HS92;Inorganic chemicals;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;20.11;Manufacture of industrial gases;Manufacture of chemicals and chemical products;Inorganic Processing Inputs;0.00821413;0.23643395;375,838;3,556,965;49.51745232;2.374522101;0.00002882%;0.00031721%;118482707281;211059024;409363495;0.001780725;0.0086890;1.46271E-05;7.13727E-05;0.088176946;0.000421024;2.89925E-05;0.00422837
1969 Chemicals;1969;2812 HS92;Halides of nonmetals;28 HS92;Inorganic chemicals;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;20.11;Manufacture of industrial gases;Manufacture of chemicals and chemical products;Inorganic Processing Inputs;0.322905016;;0;689,870;56.23775336;;0.00000000%;0.00000000%;118482707281;211059024;409363495;;0.0016852;;0.000544168;;;;
